id,domain,phylum,class,order,family,genus
genome_003481,Domain_01,Phylum_06,Class_018,Order_054,Family_0217,Genus_0435
genome_003482,Domain_01,Phylum_06,Class_018,Order_054,Family_0217,Genus_0435
genome_003483,Domain_01,Phylum_06,Class_018,Order_054,Family_0217,Genus_0435
genome_003484,Domain_01,Phylum_06,Class_018,Order_054,Family_0217,Genus_0435
genome_003485,Domain_01,Phylum_06,Class_018,Order_054,Family_0217,Genus_0435
genome_003486,Domain_01,Phylum_06,Class_018,Order_054,Family_0217,Genus_0435
genome_003487,Domain_01,Phylum_06,Class_018,Order_054,Family_0217,Genus_0435
genome_003488,Domain_01,Phylum_06,Class_018,Order_054,Family_0218,Genus_0436
genome_003489,Domain_01,Phylum_06,Class_018,Order_054,Family_0218,Genus_0436
genome_003490,Domain_01,Phylum_06,Class_018,Order_054,Family_0218,Genus_0436
genome_003491,Domain_01,Phylum_06,Class_018,Order_054,Family_0218,Genus_0436
genome_003492,Domain_01,Phylum_06,Class_018,Order_054,Family_0218,Genus_0436
genome_003493,Domain_01,Phylum_06,Class_018,Order_054,Family_0218,Genus_0436
genome_003494,Domain_01,Phylum_06,Class_018,Order_054,Family_0218,Genus_0436
genome_003495,Domain_01,Phylum_06,Class_018,Order_054,Family_0218,Genus_0436
genome_003496,Domain_01,Phylum_06,Class_018,Order_054,Family_0218,Genus_0437
genome_003497,Domain_01,Phylum_06,Class_018,Order_054,Family_0218,Genus_0437
genome_003498,Domain_01,Phylum_06,Class_018,Order_054,Family_0218,Genus_0437
genome_003499,Domain_01,Phylum_06,Class_018,Order_054,Family_0218,Genus_0437
genome_003500,Domain_01,Phylum_06,Class_018,Order_054,Family_0218,Genus_0437
genome_003501,Domain_01,Phylum_06,Class_018,Order_054,Family_0218,Genus_0437
genome_003502,Domain_01,Phylum_06,Class_018,Order_054,Family_0218,Genus_0437
genome_003503,Domain_01,Phylum_06,Class_018,Order_054,Family_0218,Genus_0437
genome_003504,Domain_01,Phylum_06,Class_018,Order_054,Family_0219,Genus_0438
genome_003505,Domain_01,Phylum_06,Class_018,Order_054,Family_0219,Genus_0438
genome_003506,Domain_01,Phylum_06,Class_018,Order_054,Family_0219,Genus_0438
genome_003507,Domain_01,Phylum_06,Class_018,Order_054,Family_0219,Genus_0438
genome_003508,Domain_01,Phylum_06,Class_018,Order_054,Family_0219,Genus_0438
genome_003509,Domain_01,Phylum_06,Class_018,Order_054,Family_0219,Genus_0438
genome_003510,Domain_01,Phylum_06,Class_018,Order_054,Family_0219,Genus_0438
genome_003511,Domain_01,Phylum_06,Class_018,Order_054,Family_0219,Genus_0438
genome_003512,Domain_01,Phylum_06,Class_018,Order_054,Family_0219,Genus_0439
genome_003513,Domain_01,Phylum_06,Class_018,Order_054,Family_0219,Genus_0439
genome_003514,Domain_01,Phylum_06,Class_018,Order_054,Family_0219,Genus_0439
genome_003515,Domain_01,Phylum_06,Class_018,Order_054,Family_0219,Genus_0439
genome_003516,Domain_01,Phylum_06,Class_018,Order_054,Family_0219,Genus_0439
genome_003517,Domain_01,Phylum_06,Class_018,Order_054,Family_0219,Genus_0439
genome_003518,Domain_01,Phylum_06,Class_018,Order_054,Family_0219,Genus_0439
genome_003519,Domain_01,Phylum_06,Class_018,Order_054,Family_0219,Genus_0439
genome_003520,Domain_01,Phylum_06,Class_018,Order_055,Family_0220,Genus_0440
genome_003521,Domain_01,Phylum_06,Class_018,Order_055,Family_0220,Genus_0440
genome_003522,Domain_01,Phylum_06,Class_018,Order_055,Family_0220,Genus_0440
genome_003523,Domain_01,Phylum_06,Class_018,Order_055,Family_0220,Genus_0440
genome_003524,Domain_01,Phylum_06,Class_018,Order_055,Family_0220,Genus_0440
genome_003525,Domain_01,Phylum_06,Class_018,Order_055,Family_0220,Genus_0440
genome_003526,Domain_01,Phylum_06,Class_018,Order_055,Family_0220,Genus_0440
genome_003527,Domain_01,Phylum_06,Class_018,Order_055,Family_0220,Genus_0440
genome_003528,Domain_01,Phylum_06,Class_018,Order_055,Family_0220,Genus_0441
genome_003529,Domain_01,Phylum_06,Class_018,Order_055,Family_0220,Genus_0441
genome_003530,Domain_01,Phylum_06,Class_018,Order_055,Family_0220,Genus_0441
genome_003531,Domain_01,Phylum_06,Class_018,Order_055,Family_0220,Genus_0441
genome_003532,Domain_01,Phylum_06,Class_018,Order_055,Family_0220,Genus_0441
genome_003533,Domain_01,Phylum_06,Class_018,Order_055,Family_0220,Genus_0441
genome_003534,Domain_01,Phylum_06,Class_018,Order_055,Family_0220,Genus_0441
genome_003535,Domain_01,Phylum_06,Class_018,Order_055,Family_0220,Genus_0441
genome_003536,Domain_01,Phylum_06,Class_018,Order_055,Family_0221,Genus_0442
genome_003537,Domain_01,Phylum_06,Class_018,Order_055,Family_0221,Genus_0442
genome_003538,Domain_01,Phylum_06,Class_018,Order_055,Family_0221,Genus_0442
genome_003539,Domain_01,Phylum_06,Class_018,Order_055,Family_0221,Genus_0442
genome_003540,Domain_01,Phylum_06,Class_018,Order_055,Family_0221,Genus_0442
genome_003541,Domain_01,Phylum_06,Class_018,Order_055,Family_0221,Genus_0442
genome_003542,Domain_01,Phylum_06,Class_018,Order_055,Family_0221,Genus_0442
genome_003543,Domain_01,Phylum_06,Class_018,Order_055,Family_0221,Genus_0442
genome_003544,Domain_01,Phylum_06,Class_018,Order_055,Family_0221,Genus_0443
genome_003545,Domain_01,Phylum_06,Class_018,Order_055,Family_0221,Genus_0443
genome_003546,Domain_01,Phylum_06,Class_018,Order_055,Family_0221,Genus_0443
genome_003547,Domain_01,Phylum_06,Class_018,Order_055,Family_0221,Genus_0443
genome_003548,Domain_01,Phylum_06,Class_018,Order_055,Family_0221,Genus_0443
genome_003549,Domain_01,Phylum_06,Class_018,Order_055,Family_0221,Genus_0443
genome_003550,Domain_01,Phylum_06,Class_018,Order_055,Family_0221,Genus_0443
genome_003551,Domain_01,Phylum_06,Class_018,Order_055,Family_0221,Genus_0443
genome_003552,Domain_01,Phylum_06,Class_018,Order_055,Family_0222,Genus_0444
genome_003553,Domain_01,Phylum_06,Class_018,Order_055,Family_0222,Genus_0444
genome_003554,Domain_01,Phylum_06,Class_018,Order_055,Family_0222,Genus_0444
genome_003555,Domain_01,Phylum_06,Class_018,Order_055,Family_0222,Genus_0444
genome_003556,Domain_01,Phylum_06,Class_018,Order_055,Family_0222,Genus_0444
genome_003557,Domain_01,Phylum_06,Class_018,Order_055,Family_0222,Genus_0444
genome_003558,Domain_01,Phylum_06,Class_018,Order_055,Family_0222,Genus_0444
genome_003559,Domain_01,Phylum_06,Class_018,Order_055,Family_0222,Genus_0444
genome_003560,Domain_01,Phylum_06,Class_018,Order_055,Family_0222,Genus_0445
genome_003561,Domain_01,Phylum_06,Class_018,Order_055,Family_0222,Genus_0445
genome_003562,Domain_01,Phylum_06,Class_018,Order_055,Family_0222,Genus_0445
genome_003563,Domain_01,Phylum_06,Class_018,Order_055,Family_0222,Genus_0445
genome_003564,Domain_01,Phylum_06,Class_018,Order_055,Family_0222,Genus_0445
genome_003565,Domain_01,Phylum_06,Class_018,Order_055,Family_0222,Genus_0445
genome_003566,Domain_01,Phylum_06,Class_018,Order_055,Family_0222,Genus_0445
genome_003567,Domain_01,Phylum_06,Class_018,Order_055,Family_0222,Genus_0445
genome_003568,Domain_01,Phylum_06,Class_018,Order_055,Family_0223,Genus_0446
genome_003569,Domain_01,Phylum_06,Class_018,Order_055,Family_0223,Genus_0446
genome_003570,Domain_01,Phylum_06,Class_018,Order_055,Family_0223,Genus_0446
genome_003571,Domain_01,Phylum_06,Class_018,Order_055,Family_0223,Genus_0446
genome_003572,Domain_01,Phylum_06,Class_018,Order_055,Family_0223,Genus_0446
genome_003573,Domain_01,Phylum_06,Class_018,Order_055,Family_0223,Genus_0446
genome_003574,Domain_01,Phylum_06,Class_018,Order_055,Family_0223,Genus_0446
genome_003575,Domain_01,Phylum_06,Class_018,Order_055,Family_0223,Genus_0446
genome_003576,Domain_01,Phylum_06,Class_018,Order_055,Family_0223,Genus_0447
genome_003577,Domain_01,Phylum_06,Class_018,Order_055,Family_0223,Genus_0447
genome_003578,Domain_01,Phylum_06,Class_018,Order_055,Family_0223,Genus_0447
genome_003579,Domain_01,Phylum_06,Class_018,Order_055,Family_0223,Genus_0447
genome_003580,Domain_01,Phylum_06,Class_018,Order_055,Family_0223,Genus_0447
genome_003581,Domain_01,Phylum_06,Class_018,Order_055,Family_0223,Genus_0447
genome_003582,Domain_01,Phylum_06,Class_018,Order_055,Family_0223,Genus_0447
genome_003583,Domain_01,Phylum_06,Class_018,Order_055,Family_0223,Genus_0447
genome_003584,Domain_01,Phylum_06,Class_018,Order_056,Family_0224,Genus_0448
genome_003585,Domain_01,Phylum_06,Class_018,Order_056,Family_0224,Genus_0448
genome_003586,Domain_01,Phylum_06,Class_018,Order_056,Family_0224,Genus_0448
genome_003587,Domain_01,Phylum_06,Class_018,Order_056,Family_0224,Genus_0448
genome_003588,Domain_01,Phylum_06,Class_018,Order_056,Family_0224,Genus_0448
genome_003589,Domain_01,Phylum_06,Class_018,Order_056,Family_0224,Genus_0448
genome_003590,Domain_01,Phylum_06,Class_018,Order_056,Family_0224,Genus_0448
genome_003591,Domain_01,Phylum_06,Class_018,Order_056,Family_0224,Genus_0448
genome_003592,Domain_01,Phylum_06,Class_018,Order_056,Family_0224,Genus_0449
genome_003593,Domain_01,Phylum_06,Class_018,Order_056,Family_0224,Genus_0449
genome_003594,Domain_01,Phylum_06,Class_018,Order_056,Family_0224,Genus_0449
genome_003595,Domain_01,Phylum_06,Class_018,Order_056,Family_0224,Genus_0449
genome_003596,Domain_01,Phylum_06,Class_018,Order_056,Family_0224,Genus_0449
genome_003597,Domain_01,Phylum_06,Class_018,Order_056,Family_0224,Genus_0449
genome_003598,Domain_01,Phylum_06,Class_018,Order_056,Family_0224,Genus_0449
genome_003599,Domain_01,Phylum_06,Class_018,Order_056,Family_0224,Genus_0449
genome_003600,Domain_01,Phylum_06,Class_018,Order_056,Family_0225,Genus_0450
genome_003601,Domain_01,Phylum_06,Class_018,Order_056,Family_0225,Genus_0450
genome_003602,Domain_01,Phylum_06,Class_018,Order_056,Family_0225,Genus_0450
genome_003603,Domain_01,Phylum_06,Class_018,Order_056,Family_0225,Genus_0450
genome_003604,Domain_01,Phylum_06,Class_018,Order_056,Family_0225,Genus_0450
genome_003605,Domain_01,Phylum_06,Class_018,Order_056,Family_0225,Genus_0450
genome_003606,Domain_01,Phylum_06,Class_018,Order_056,Family_0225,Genus_0450
genome_003607,Domain_01,Phylum_06,Class_018,Order_056,Family_0225,Genus_0450
genome_003608,Domain_01,Phylum_06,Class_018,Order_056,Family_0225,Genus_0451
genome_003609,Domain_01,Phylum_06,Class_018,Order_056,Family_0225,Genus_0451
genome_003610,Domain_01,Phylum_06,Class_018,Order_056,Family_0225,Genus_0451
genome_003611,Domain_01,Phylum_06,Class_018,Order_056,Family_0225,Genus_0451
genome_003612,Domain_01,Phylum_06,Class_018,Order_056,Family_0225,Genus_0451
genome_003613,Domain_01,Phylum_06,Class_018,Order_056,Family_0225,Genus_0451
genome_003614,Domain_01,Phylum_06,Class_018,Order_056,Family_0225,Genus_0451
genome_003615,Domain_01,Phylum_06,Class_018,Order_056,Family_0225,Genus_0451
genome_003616,Domain_01,Phylum_06,Class_018,Order_056,Family_0226,Genus_0452
genome_003617,Domain_01,Phylum_06,Class_018,Order_056,Family_0226,Genus_0452
genome_003618,Domain_01,Phylum_06,Class_018,Order_056,Family_0226,Genus_0452
genome_003619,Domain_01,Phylum_06,Class_018,Order_056,Family_0226,Genus_0452
genome_003620,Domain_01,Phylum_06,Class_018,Order_056,Family_0226,Genus_0452
genome_003621,Domain_01,Phylum_06,Class_018,Order_056,Family_0226,Genus_0452
genome_003622,Domain_01,Phylum_06,Class_018,Order_056,Family_0226,Genus_0452
genome_003623,Domain_01,Phylum_06,Class_018,Order_056,Family_0226,Genus_0452
genome_003624,Domain_01,Phylum_06,Class_018,Order_056,Family_0226,Genus_0453
genome_003625,Domain_01,Phylum_06,Class_018,Order_056,Family_0226,Genus_0453
genome_003626,Domain_01,Phylum_06,Class_018,Order_056,Family_0226,Genus_0453
genome_003627,Domain_01,Phylum_06,Class_018,Order_056,Family_0226,Genus_0453
genome_003628,Domain_01,Phylum_06,Class_018,Order_056,Family_0226,Genus_0453
genome_003629,Domain_01,Phylum_06,Class_018,Order_056,Family_0226,Genus_0453
genome_003630,Domain_01,Phylum_06,Class_018,Order_056,Family_0226,Genus_0453
genome_003631,Domain_01,Phylum_06,Class_018,Order_056,Family_0226,Genus_0453
genome_003632,Domain_01,Phylum_06,Class_018,Order_056,Family_0227,Genus_0454
genome_003633,Domain_01,Phylum_06,Class_018,Order_056,Family_0227,Genus_0454
genome_003634,Domain_01,Phylum_06,Class_018,Order_056,Family_0227,Genus_0454
genome_003635,Domain_01,Phylum_06,Class_018,Order_056,Family_0227,Genus_0454
genome_003636,Domain_01,Phylum_06,Class_018,Order_056,Family_0227,Genus_0454
genome_003637,Domain_01,Phylum_06,Class_018,Order_056,Family_0227,Genus_0454
genome_003638,Domain_01,Phylum_06,Class_018,Order_056,Family_0227,Genus_0454
genome_003639,Domain_01,Phylum_06,Class_018,Order_056,Family_0227,Genus_0454
genome_003640,Domain_01,Phylum_06,Class_018,Order_056,Family_0227,Genus_0455
genome_003641,Domain_01,Phylum_06,Class_018,Order_056,Family_0227,Genus_0455
genome_003642,Domain_01,Phylum_06,Class_018,Order_056,Family_0227,Genus_0455
genome_003643,Domain_01,Phylum_06,Class_018,Order_056,Family_0227,Genus_0455
genome_003644,Domain_01,Phylum_06,Class_018,Order_056,Family_0227,Genus_0455
genome_003645,Domain_01,Phylum_06,Class_018,Order_056,Family_0227,Genus_0455
genome_003646,Domain_01,Phylum_06,Class_018,Order_056,Family_0227,Genus_0455
genome_003647,Domain_01,Phylum_06,Class_018,Order_056,Family_0227,Genus_0455
genome_003648,Domain_01,Phylum_06,Class_019,Order_057,Family_0228,Genus_0456
genome_003649,Domain_01,Phylum_06,Class_019,Order_057,Family_0228,Genus_0456
genome_003650,Domain_01,Phylum_06,Class_019,Order_057,Family_0228,Genus_0456
genome_003651,Domain_01,Phylum_06,Class_019,Order_057,Family_0228,Genus_0456
genome_003652,Domain_01,Phylum_06,Class_019,Order_057,Family_0228,Genus_0456
genome_003653,Domain_01,Phylum_06,Class_019,Order_057,Family_0228,Genus_0456
genome_003654,Domain_01,Phylum_06,Class_019,Order_057,Family_0228,Genus_0456
genome_003655,Domain_01,Phylum_06,Class_019,Order_057,Family_0228,Genus_0456
genome_003656,Domain_01,Phylum_06,Class_019,Order_057,Family_0228,Genus_0457
genome_003657,Domain_01,Phylum_06,Class_019,Order_057,Family_0228,Genus_0457
genome_003658,Domain_01,Phylum_06,Class_019,Order_057,Family_0228,Genus_0457
genome_003659,Domain_01,Phylum_06,Class_019,Order_057,Family_0228,Genus_0457
genome_003660,Domain_01,Phylum_06,Class_019,Order_057,Family_0228,Genus_0457
genome_003661,Domain_01,Phylum_06,Class_019,Order_057,Family_0228,Genus_0457
genome_003662,Domain_01,Phylum_06,Class_019,Order_057,Family_0228,Genus_0457
genome_003663,Domain_01,Phylum_06,Class_019,Order_057,Family_0228,Genus_0457
genome_003664,Domain_01,Phylum_06,Class_019,Order_057,Family_0229,Genus_0458
genome_003665,Domain_01,Phylum_06,Class_019,Order_057,Family_0229,Genus_0458
genome_003666,Domain_01,Phylum_06,Class_019,Order_057,Family_0229,Genus_0458
genome_003667,Domain_01,Phylum_06,Class_019,Order_057,Family_0229,Genus_0458
genome_003668,Domain_01,Phylum_06,Class_019,Order_057,Family_0229,Genus_0458
genome_003669,Domain_01,Phylum_06,Class_019,Order_057,Family_0229,Genus_0458
genome_003670,Domain_01,Phylum_06,Class_019,Order_057,Family_0229,Genus_0458
genome_003671,Domain_01,Phylum_06,Class_019,Order_057,Family_0229,Genus_0458
genome_003672,Domain_01,Phylum_06,Class_019,Order_057,Family_0229,Genus_0459
genome_003673,Domain_01,Phylum_06,Class_019,Order_057,Family_0229,Genus_0459
genome_003674,Domain_01,Phylum_06,Class_019,Order_057,Family_0229,Genus_0459
genome_003675,Domain_01,Phylum_06,Class_019,Order_057,Family_0229,Genus_0459
genome_003676,Domain_01,Phylum_06,Class_019,Order_057,Family_0229,Genus_0459
genome_003677,Domain_01,Phylum_06,Class_019,Order_057,Family_0229,Genus_0459
genome_003678,Domain_01,Phylum_06,Class_019,Order_057,Family_0229,Genus_0459
genome_003679,Domain_01,Phylum_06,Class_019,Order_057,Family_0229,Genus_0459
genome_003680,Domain_01,Phylum_06,Class_019,Order_057,Family_0230,Genus_0460
genome_003681,Domain_01,Phylum_06,Class_019,Order_057,Family_0230,Genus_0460
genome_003682,Domain_01,Phylum_06,Class_019,Order_057,Family_0230,Genus_0460
genome_003683,Domain_01,Phylum_06,Class_019,Order_057,Family_0230,Genus_0460
genome_003684,Domain_01,Phylum_06,Class_019,Order_057,Family_0230,Genus_0460
genome_003685,Domain_01,Phylum_06,Class_019,Order_057,Family_0230,Genus_0460
genome_003686,Domain_01,Phylum_06,Class_019,Order_057,Family_0230,Genus_0460
genome_003687,Domain_01,Phylum_06,Class_019,Order_057,Family_0230,Genus_0460
genome_003688,Domain_01,Phylum_06,Class_019,Order_057,Family_0230,Genus_0461
genome_003689,Domain_01,Phylum_06,Class_019,Order_057,Family_0230,Genus_0461
genome_003690,Domain_01,Phylum_06,Class_019,Order_057,Family_0230,Genus_0461
genome_003691,Domain_01,Phylum_06,Class_019,Order_057,Family_0230,Genus_0461
genome_003692,Domain_01,Phylum_06,Class_019,Order_057,Family_0230,Genus_0461
genome_003693,Domain_01,Phylum_06,Class_019,Order_057,Family_0230,Genus_0461
genome_003694,Domain_01,Phylum_06,Class_019,Order_057,Family_0230,Genus_0461
genome_003695,Domain_01,Phylum_06,Class_019,Order_057,Family_0230,Genus_0461
genome_003696,Domain_01,Phylum_06,Class_019,Order_057,Family_0231,Genus_0462
genome_003697,Domain_01,Phylum_06,Class_019,Order_057,Family_0231,Genus_0462
genome_003698,Domain_01,Phylum_06,Class_019,Order_057,Family_0231,Genus_0462
genome_003699,Domain_01,Phylum_06,Class_019,Order_057,Family_0231,Genus_0462
genome_003700,Domain_01,Phylum_06,Class_019,Order_057,Family_0231,Genus_0462
genome_003701,Domain_01,Phylum_06,Class_019,Order_057,Family_0231,Genus_0462
genome_003702,Domain_01,Phylum_06,Class_019,Order_057,Family_0231,Genus_0462
genome_003703,Domain_01,Phylum_06,Class_019,Order_057,Family_0231,Genus_0462
genome_003704,Domain_01,Phylum_06,Class_019,Order_057,Family_0231,Genus_0463
genome_003705,Domain_01,Phylum_06,Class_019,Order_057,Family_0231,Genus_0463
genome_003706,Domain_01,Phylum_06,Class_019,Order_057,Family_0231,Genus_0463
genome_003707,Domain_01,Phylum_06,Class_019,Order_057,Family_0231,Genus_0463
genome_003708,Domain_01,Phylum_06,Class_019,Order_057,Family_0231,Genus_0463
genome_003709,Domain_01,Phylum_06,Class_019,Order_057,Family_0231,Genus_0463
genome_003710,Domain_01,Phylum_06,Class_019,Order_057,Family_0231,Genus_0463
genome_003711,Domain_01,Phylum_06,Class_019,Order_057,Family_0231,Genus_0463
genome_003712,Domain_01,Phylum_06,Class_019,Order_058,Family_0232,Genus_0464
genome_003713,Domain_01,Phylum_06,Class_019,Order_058,Family_0232,Genus_0464
genome_003714,Domain_01,Phylum_06,Class_019,Order_058,Family_0232,Genus_0464
genome_003715,Domain_01,Phylum_06,Class_019,Order_058,Family_0232,Genus_0464
genome_003716,Domain_01,Phylum_06,Class_019,Order_058,Family_0232,Genus_0464
genome_003717,Domain_01,Phylum_06,Class_019,Order_058,Family_0232,Genus_0464
genome_003718,Domain_01,Phylum_06,Class_019,Order_058,Family_0232,Genus_0464
genome_003719,Domain_01,Phylum_06,Class_019,Order_058,Family_0232,Genus_0464
genome_003720,Domain_01,Phylum_06,Class_019,Order_058,Family_0232,Genus_0465
genome_003721,Domain_01,Phylum_06,Class_019,Order_058,Family_0232,Genus_0465
genome_003722,Domain_01,Phylum_06,Class_019,Order_058,Family_0232,Genus_0465
genome_003723,Domain_01,Phylum_06,Class_019,Order_058,Family_0232,Genus_0465
genome_003724,Domain_01,Phylum_06,Class_019,Order_058,Family_0232,Genus_0465
genome_003725,Domain_01,Phylum_06,Class_019,Order_058,Family_0232,Genus_0465
genome_003726,Domain_01,Phylum_06,Class_019,Order_058,Family_0232,Genus_0465
genome_003727,Domain_01,Phylum_06,Class_019,Order_058,Family_0232,Genus_0465
genome_003728,Domain_01,Phylum_06,Class_019,Order_058,Family_0233,Genus_0466
genome_003729,Domain_01,Phylum_06,Class_019,Order_058,Family_0233,Genus_0466
genome_003730,Domain_01,Phylum_06,Class_019,Order_058,Family_0233,Genus_0466
genome_003731,Domain_01,Phylum_06,Class_019,Order_058,Family_0233,Genus_0466
genome_003732,Domain_01,Phylum_06,Class_019,Order_058,Family_0233,Genus_0466
genome_003733,Domain_01,Phylum_06,Class_019,Order_058,Family_0233,Genus_0466
genome_003734,Domain_01,Phylum_06,Class_019,Order_058,Family_0233,Genus_0466
genome_003735,Domain_01,Phylum_06,Class_019,Order_058,Family_0233,Genus_0466
genome_003736,Domain_01,Phylum_06,Class_019,Order_058,Family_0233,Genus_0467
genome_003737,Domain_01,Phylum_06,Class_019,Order_058,Family_0233,Genus_0467
genome_003738,Domain_01,Phylum_06,Class_019,Order_058,Family_0233,Genus_0467
genome_003739,Domain_01,Phylum_06,Class_019,Order_058,Family_0233,Genus_0467
genome_003740,Domain_01,Phylum_06,Class_019,Order_058,Family_0233,Genus_0467
genome_003741,Domain_01,Phylum_06,Class_019,Order_058,Family_0233,Genus_0467
genome_003742,Domain_01,Phylum_06,Class_019,Order_058,Family_0233,Genus_0467
genome_003743,Domain_01,Phylum_06,Class_019,Order_058,Family_0233,Genus_0467
genome_003744,Domain_01,Phylum_06,Class_019,Order_058,Family_0234,Genus_0468
genome_003745,Domain_01,Phylum_06,Class_019,Order_058,Family_0234,Genus_0468
genome_003746,Domain_01,Phylum_06,Class_019,Order_058,Family_0234,Genus_0468
genome_003747,Domain_01,Phylum_06,Class_019,Order_058,Family_0234,Genus_0468
genome_003748,Domain_01,Phylum_06,Class_019,Order_058,Family_0234,Genus_0468
genome_003749,Domain_01,Phylum_06,Class_019,Order_058,Family_0234,Genus_0468
genome_003750,Domain_01,Phylum_06,Class_019,Order_058,Family_0234,Genus_0468
genome_003751,Domain_01,Phylum_06,Class_019,Order_058,Family_0234,Genus_0468
genome_003752,Domain_01,Phylum_06,Class_019,Order_058,Family_0234,Genus_0469
genome_003753,Domain_01,Phylum_06,Class_019,Order_058,Family_0234,Genus_0469
genome_003754,Domain_01,Phylum_06,Class_019,Order_058,Family_0234,Genus_0469
genome_003755,Domain_01,Phylum_06,Class_019,Order_058,Family_0234,Genus_0469
genome_003756,Domain_01,Phylum_06,Class_019,Order_058,Family_0234,Genus_0469
genome_003757,Domain_01,Phylum_06,Class_019,Order_058,Family_0234,Genus_0469
genome_003758,Domain_01,Phylum_06,Class_019,Order_058,Family_0234,Genus_0469
genome_003759,Domain_01,Phylum_06,Class_019,Order_058,Family_0234,Genus_0469
genome_003760,Domain_01,Phylum_06,Class_019,Order_058,Family_0235,Genus_0470
genome_003761,Domain_01,Phylum_06,Class_019,Order_058,Family_0235,Genus_0470
genome_003762,Domain_01,Phylum_06,Class_019,Order_058,Family_0235,Genus_0470
genome_003763,Domain_01,Phylum_06,Class_019,Order_058,Family_0235,Genus_0470
genome_003764,Domain_01,Phylum_06,Class_019,Order_058,Family_0235,Genus_0470
genome_003765,Domain_01,Phylum_06,Class_019,Order_058,Family_0235,Genus_0470
genome_003766,Domain_01,Phylum_06,Class_019,Order_058,Family_0235,Genus_0470
genome_003767,Domain_01,Phylum_06,Class_019,Order_058,Family_0235,Genus_0470
genome_003768,Domain_01,Phylum_06,Class_019,Order_058,Family_0235,Genus_0471
genome_003769,Domain_01,Phylum_06,Class_019,Order_058,Family_0235,Genus_0471
genome_003770,Domain_01,Phylum_06,Class_019,Order_058,Family_0235,Genus_0471
genome_003771,Domain_01,Phylum_06,Class_019,Order_058,Family_0235,Genus_0471
genome_003772,Domain_01,Phylum_06,Class_019,Order_058,Family_0235,Genus_0471
genome_003773,Domain_01,Phylum_06,Class_019,Order_058,Family_0235,Genus_0471
genome_003774,Domain_01,Phylum_06,Class_019,Order_058,Family_0235,Genus_0471
genome_003775,Domain_01,Phylum_06,Class_019,Order_058,Family_0235,Genus_0471
genome_003776,Domain_01,Phylum_06,Class_019,Order_059,Family_0236,Genus_0472
genome_003777,Domain_01,Phylum_06,Class_019,Order_059,Family_0236,Genus_0472
genome_003778,Domain_01,Phylum_06,Class_019,Order_059,Family_0236,Genus_0472
genome_003779,Domain_01,Phylum_06,Class_019,Order_059,Family_0236,Genus_0472
genome_003780,Domain_01,Phylum_06,Class_019,Order_059,Family_0236,Genus_0472
genome_003781,Domain_01,Phylum_06,Class_019,Order_059,Family_0236,Genus_0472
genome_003782,Domain_01,Phylum_06,Class_019,Order_059,Family_0236,Genus_0472
genome_003783,Domain_01,Phylum_06,Class_019,Order_059,Family_0236,Genus_0472
genome_003784,Domain_01,Phylum_06,Class_019,Order_059,Family_0236,Genus_0473
genome_003785,Domain_01,Phylum_06,Class_019,Order_059,Family_0236,Genus_0473
genome_003786,Domain_01,Phylum_06,Class_019,Order_059,Family_0236,Genus_0473
genome_003787,Domain_01,Phylum_06,Class_019,Order_059,Family_0236,Genus_0473
genome_003788,Domain_01,Phylum_06,Class_019,Order_059,Family_0236,Genus_0473
genome_003789,Domain_01,Phylum_06,Class_019,Order_059,Family_0236,Genus_0473
genome_003790,Domain_01,Phylum_06,Class_019,Order_059,Family_0236,Genus_0473
genome_003791,Domain_01,Phylum_06,Class_019,Order_059,Family_0236,Genus_0473
genome_003792,Domain_01,Phylum_06,Class_019,Order_059,Family_0237,Genus_0474
genome_003793,Domain_01,Phylum_06,Class_019,Order_059,Family_0237,Genus_0474
genome_003794,Domain_01,Phylum_06,Class_019,Order_059,Family_0237,Genus_0474
genome_003795,Domain_01,Phylum_06,Class_019,Order_059,Family_0237,Genus_0474
genome_003796,Domain_01,Phylum_06,Class_019,Order_059,Family_0237,Genus_0474
genome_003797,Domain_01,Phylum_06,Class_019,Order_059,Family_0237,Genus_0474
genome_003798,Domain_01,Phylum_06,Class_019,Order_059,Family_0237,Genus_0474
genome_003799,Domain_01,Phylum_06,Class_019,Order_059,Family_0237,Genus_0474
genome_003800,Domain_01,Phylum_06,Class_019,Order_059,Family_0237,Genus_0475
genome_003801,Domain_01,Phylum_06,Class_019,Order_059,Family_0237,Genus_0475
genome_003802,Domain_01,Phylum_06,Class_019,Order_059,Family_0237,Genus_0475
genome_003803,Domain_01,Phylum_06,Class_019,Order_059,Family_0237,Genus_0475
genome_003804,Domain_01,Phylum_06,Class_019,Order_059,Family_0237,Genus_0475
genome_003805,Domain_01,Phylum_06,Class_019,Order_059,Family_0237,Genus_0475
genome_003806,Domain_01,Phylum_06,Class_019,Order_059,Family_0237,Genus_0475
genome_003807,Domain_01,Phylum_06,Class_019,Order_059,Family_0237,Genus_0475
genome_003808,Domain_01,Phylum_06,Class_019,Order_059,Family_0238,Genus_0476
genome_003809,Domain_01,Phylum_06,Class_019,Order_059,Family_0238,Genus_0476
genome_003810,Domain_01,Phylum_06,Class_019,Order_059,Family_0238,Genus_0476
genome_003811,Domain_01,Phylum_06,Class_019,Order_059,Family_0238,Genus_0476
genome_003812,Domain_01,Phylum_06,Class_019,Order_059,Family_0238,Genus_0476
